100 0.01034
500 0.02287
1000 0.03519
1024 0.03622
4000 0.08472
4096 0.08747
8000 0.13787
8192 0.13797
30000 0.43177
32768 0.47324
60000 0.82145
65536 0.88635
130000 1.75569
131072 1.75645
