100 0.00359
500 0.04191
1000 0.14154
1024 0.15039
4000 2.12501
4096 2.25749
8000 8.60593
8192 8.81084
30000 114.48028
32768 139.82929
60000 466.63805
65536 556.01589
130000 2149.89990
131072 2213.26758
