100 0.01737
500 0.10130
1000 0.21590
1024 0.22277
4000 1.00903
4096 1.02003
8000 2.14662
8192 2.19920
30000 9.03028
32768 9.96403
60000 19.19949
65536 21.18103
130000 44.33128
131072 43.11431
