100 0.00199
500 0.00525
1000 0.00887
1024 0.00924
4000 0.03197
4096 0.03268
8000 0.06323
8192 0.06563
30000 0.23597
32768 0.25361
60000 0.46431
65536 0.51066
130000 1.02020
131072 1.02186
