100 0.00415
500 0.01700
1000 0.03330
1024 0.03417
4000 0.13233
4096 0.13477
8000 0.25126
8192 0.25808
30000 0.93993
32768 1.02545
60000 1.87623
65536 2.04886
130000 4.06640
131072 4.09752
