100 0.02195
500 0.10574
1000 0.21406
1024 0.21658
4000 1.13565
4096 0.97467
8000 1.94974
8192 2.18981
30000 7.83694
32768 8.46770
60000 16.05757
65536 17.58357
130000 36.27517
131072 36.51646
