100 0.00299
500 0.00766
1000 0.01431
1024 0.01533
4000 0.05428
4096 0.05904
8000 0.10801
8192 0.11085
30000 0.40367
32768 0.47278
60000 0.78635
65536 0.88394
130000 1.70565
131072 1.74373
