100 0.01900
500 0.09771
1000 0.21065
1024 0.21409
4000 0.94781
4096 0.96759
8000 1.95759
8192 1.99749
30000 7.79242
32768 8.49749
60000 16.16262
65536 17.61397
130000 36.40521
131072 36.62996
