100 0.00794
500 0.03854
1000 0.08400
1024 0.08655
4000 0.36387
4096 0.36793
8000 0.77327
8192 0.79433
30000 3.17262
32768 3.45362
60000 6.75769
65536 7.57917
130000 15.09911
131072 15.00160
