100 0.00179
500 0.00574
1000 0.00939
1024 0.01089
4000 0.03324
4096 0.03274
8000 0.05822
8192 0.05950
30000 0.24067
32768 0.24894
60000 0.43103
65536 0.49330
130000 0.98352
131072 1.00781
