100 0.01963
500 0.10113
1000 0.21287
1024 0.21338
4000 0.97628
4096 0.97696
8000 1.96949
8192 2.01951
30000 7.88108
32768 8.48593
60000 16.06279
65536 17.95011
130000 36.89123
131072 37.43798
