100 0.00539
500 0.03232
1000 0.07461
1024 0.07672
4000 0.37066
4096 0.38137
8000 0.74073
8192 0.75396
30000 3.00504
32768 3.28569
60000 6.09378
65536 6.62625
130000 13.43771
131072 13.54126
