100 0.00501
500 0.02881
1000 0.06746
1024 0.07192
4000 0.34781
4096 0.35779
8000 0.69354
8192 0.70493
30000 2.82075
32768 3.10705
60000 5.74050
65536 6.24546
130000 12.69123
131072 12.76389
