100 0.01861
500 0.11548
1000 0.25609
1024 0.26135
4000 1.19070
4096 1.20633
8000 2.52747
8192 2.58834
30000 10.14439
32768 11.10355
60000 21.02472
65536 22.99796
130000 47.83708
131072 48.00265
