100 0.00199
500 0.02316
1000 0.05462
1024 0.06530
4000 0.26922
4096 0.29626
8000 0.55048
8192 0.60784
30000 2.46604
32768 2.58545
60000 4.74555
65536 5.02173
130000 9.71029
131072 9.87648
