100 0.01935
500 0.10379
1000 0.21737
1024 0.22178
4000 0.98032
4096 1.00007
8000 2.09865
8192 2.05216
30000 7.97677
32768 8.74885
60000 16.56195
65536 18.11516
130000 37.69681
131072 38.35095
