100 0.00197
500 0.01120
1000 0.03290
1024 0.03352
4000 0.42207
4096 0.47358
8000 1.68448
8192 1.63485
30000 21.87954
32768 26.29214
60000 87.88203
65536 102.66261
130000 408.52902
131072 406.51001
