100 0.02018
500 0.10260
1000 0.21629
1024 0.21668
4000 0.95397
4096 0.97284
8000 1.94782
8192 1.97684
30000 7.73424
32768 8.49305
60000 16.08997
65536 17.63806
130000 36.43904
131072 36.73075
