100 0.00498
500 0.03462
1000 0.07940
1024 0.08255
4000 0.35808
4096 0.36472
8000 0.70278
8192 0.72172
30000 2.84789
32768 3.19752
60000 5.72695
65536 6.20808
130000 11.87325
131072 12.73616
