100 0.00819
500 0.04124
1000 0.07950
1024 0.08259
4000 0.33608
4096 0.35115
8000 0.71542
8192 0.73417
30000 2.91147
32768 3.24551
60000 6.13436
65536 6.82255
130000 14.11120
131072 14.33063
