100 0.00406
500 0.03999
1000 0.13101
1024 0.14288
4000 1.98183
4096 2.08945
8000 7.84895
8192 8.18498
30000 110.18651
32768 124.72494
60000 423.45654
65536 514.80883
130000 2021.94658
131072 2309.82312
