100 0.01894
500 0.09873
1000 0.21118
1024 0.21709
4000 1.00641
4096 0.97610
8000 1.99632
8192 2.02177
30000 7.85170
32768 8.60858
60000 16.39368
65536 18.15708
130000 37.24128
131072 37.26228
